97.20689392	0.181818182
97.74539948	0.148577896
98.28392792	0.154963291
98.82247925	0.134156841
99.36104584	0.109790364
99.89965057	0.111501188
100.4382706	0.105389739
100.9769058	0.105855042
101.515564	0.104626841
102.054245	0.105133382
102.5929565	0.105754923
103.1316833	0.099821938
103.6704254	0.102120995
104.2092056	0.097519992
104.7479858	0.093697147
105.2868118	0.096738768
105.8256454	0.09700088
106.364502	0.096761962
106.9033813	0.10084018
107.442276	0.096307477
107.9812012	0.098634911
108.5201492	0.09883602
109.0591125	0.099174615
109.5980988	0.097096313
110.1371002	0.097422388
110.6761398	0.094086156
111.2151947	0.096476198
111.7542648	0.093874998
112.2933502	0.094409763
112.8324661	0.091847539
113.3715973	0.093953943
113.9107666	0.094261806
114.4499359	0.095741728
114.9891205	0.099872664
115.5283508	0.095519885
116.0675964	0.092255498
116.6068573	0.095995921
117.1461334	0.098874752
117.6854324	0.098607953
118.2247543	0.093905619
118.7641068	0.095098392
119.3034592	0.101939113
119.8428497	0.104527654
120.3822479	0.104883518
120.9216766	0.103268724
121.4611282	0.105107016
122.0005875	0.106233864
122.5400696	0.106785234
123.0795822	0.103811033
123.6191101	0.100180335
124.1586533	0.092866553
124.6982193	0.089009971
125.2378082	0.088030774
125.7774124	0.091008218
126.3170395	0.097660782
126.8566895	0.098523726
127.396347	0.098969941
127.9360428	0.102564802
128.4757385	0.100942759
129.0154724	0.104523275
129.5552216	0.095947177
130.094986	0.096363018
130.6347656	0.097055818
131.1745605	0.097894095
131.714386	0.099198578
132.2542419	0.101413418
132.7941132	0.101140484
133.3339691	0.104203434
133.8738708	0.107397103
134.4138031	0.111670836
134.9537506	0.116134582
135.4937134	0.111611425
136.0336761	0.112673447
136.5736847	0.110704533
137.1136932	0.113085091
137.6537323	0.112128259
138.1938019	0.107055509
138.7338562	0.11264278
139.273941	0.111396695
139.8140717	0.114251776
140.3542023	0.112787881
140.8943481	0.116377828
141.4345093	0.122795064
141.9747009	0.117114314
142.5149078	0.114802881
143.05513	0.1193184
143.5953674	0.115950152
144.1356201	0.11545603
144.6759033	0.11707266
145.2162018	0.117200112
145.7565155	0.120161715
146.2968597	0.122486825
146.837204	0.122604506
147.3775787	0.123785879
147.9179688	0.121363995
148.458374	0.12476531
148.9987946	0.124479142
149.5392303	0.124289306
150.0796967	0.12318661
150.6201782	0.125155615
151.160675	0.120606888
151.7011871	0.115874262
152.2417145	0.117919484
152.7822571	0.11518677
153.3228302	0.110213808
153.8634186	0.111152655
154.4040375	0.109970004
154.9446411	0.109819647
155.4852905	0.106469549
156.0259399	0.11001841
156.5666046	0.110833981
157.1072998	0.108254647
157.6480103	0.105324874
158.1887207	0.105646184
158.7294769	0.102869999
159.2702332	0.100894789
159.8110199	0.09956684
160.3518066	0.102223832
160.8926086	0.099353062
161.4334412	0.097042152
161.9742737	0.101631314
162.515152	0.097958512
163.0560303	0.100063107
163.5969086	0.101839056
164.1378326	0.098311266
164.6787567	0.102150712
165.2197113	0.098813311
165.7606506	0.099654027
166.3016357	0.095289279
166.8426514	0.094169033
167.3836365	0.092716563
167.9246979	0.088085543
168.4657135	0.08955348
169.0067902	0.09441552
169.5478516	0.095501551
170.0889587	0.093235946
170.6300659	0.092525284
171.1711884	0.092413029
171.7123413	0.096125413
172.2534943	0.088307197
172.7946472	0.093456491
173.3358612	0.094118103
173.8770599	0.093672172
174.4182892	0.098925325
174.9595337	0.097923883
175.5007782	0.101178295
176.0420532	0.099389119
176.5833282	0.104491497
177.1246338	0.100666831
177.6659546	0.102628403
178.2072754	0.106479249
178.748642	0.108036081
179.2899933	0.105498583
179.8313751	0.104499475
180.3727722	0.104706221
180.9141693	0.101502683
181.4556274	0.102801613
181.9970398	0.101884433
182.5384979	0.107923012
183.0799866	0.105608363
183.6214447	0.105831378
184.1629791	0.10439074
184.7044678	0.105337048
185.2460175	0.106843348
185.7875519	0.105771348
186.3291016	0.105464334
186.8707123	0.100792084
187.4122772	0.100139547
187.9539032	0.10011094
188.4955292	0.099309769
189.0371399	0.098001776
189.5788116	0.096337082
190.1204681	0.102639405
190.6621399	0.108771163
191.2038422	0.110304173
191.7455444	0.107741153
192.287262	0.108690382
192.82901	0.108321897
193.3707581	0.110329668
193.9125366	0.110783293
194.4542999	0.113079933
194.9960938	0.112957748
195.5379028	0.109593526
196.0797424	0.109585603
196.621582	0.110994768
197.1634064	0.113856251
197.7052765	0.117423923
198.2471619	0.120365545
198.7890625	0.120547994
199.3309631	0.121154629
199.872879	0.122019046
200.4148102	0.120347758
200.9567719	0.1170981
201.4987335	0.115217941
202.0407104	0.116826947
202.5826874	0.116702999
203.1246796	0.115678212
203.6667023	0.114473347
204.2087402	0.115976789
204.7507935	0.115548803
205.2928314	0.111385758
205.8348999	0.112889543
206.3769989	0.111650003
206.9190826	0.109763547
207.4611969	0.11323568
208.0033112	0.108591937
208.5454407	0.107788031
209.0876007	0.105693812
209.6297607	0.104350965
210.171936	0.105695679
210.7141266	0.104402933
211.2563171	0.104930563
211.7985229	0.107126436
212.340744	0.105967321
212.8830109	0.104451157
213.4252319	0.10560673
213.9674988	0.108658806
214.5097809	0.108179546
215.052063	0.106843375
215.5943909	0.106349591
216.136673	0.109454732
216.6790161	0.113482196
217.221344	0.114147746
217.7637024	0.10657416
218.306076	0.110305582
218.8484344	0.112078831
219.3908234	0.111915829
219.9332275	0.110793544
220.4756165	0.111731169
221.0180664	0.10905143
221.5605011	0.108276061
222.102951	0.108424992
222.645401	0.110746898
223.1878662	0.113208955
223.7303619	0.109665557
224.2728424	0.110165244
224.8153534	0.108763732
225.3578796	0.110064905
225.9004059	0.110246269
226.4429474	0.108498421
226.9855042	0.105901799
227.5280609	0.105230495
228.0706329	0.109792836
228.6132355	0.107248937
229.1558228	0.106294288
229.6984253	0.107406955
230.2410583	0.109463567
230.7837067	0.107563831
231.3263397	0.111582133
231.868988	0.110960971
232.4116516	0.112278716
232.9543304	0.113162709
233.4970245	0.109752789
234.0397186	0.112193008
234.582428	0.112502222
235.1251373	0.116675476
235.6678772	0.116864445
236.2106323	0.11580612
236.7533722	0.113821273
237.2961273	0.111374851
237.838913	0.111747716
238.3817139	0.113328573
238.9244995	0.115832554
239.4673157	0.113746761
240.0101166	0.115791723
240.552948	0.113548844
241.0957794	0.114637276
241.6386414	0.112145488
242.1815033	0.10931849
242.7243347	0.109110703
243.2672272	0.105601573
243.8101196	0.107128292
244.3530273	0.108690574
244.8959198	0.111459921
245.4388275	0.10884505
245.981781	0.109782724
246.5247192	0.11186495
247.0676575	0.117608035
247.6106262	0.121900713
248.1535797	0.126658301
248.6965637	0.121857365
249.2395477	0.117619774
249.7825623	0.118097752
250.3255615	0.116055148
250.8685608	0.121501952
251.4116058	0.121641696
251.9546356	0.119640799
252.4976807	0.120319094
253.040741	0.118208459
253.583786	0.122590158
254.1268616	0.124431545
254.6699524	0.122259355
255.2130432	0.114940722
255.756134	0.109904852
256.2992554	0.108198986
256.8423767	0.110993048
257.3855286	0.107871502
257.9286194	0.106366387
258.4717712	0.104925417
259.0149536	0.111327768
259.558075	0.115921351
260.1012268	0.114283269
260.6444397	0.114648251
261.1876221	0.106685921
261.7308044	0.111245738
262.2740173	0.111808517
262.8172607	0.114434817
263.3604431	0.117074535
263.9036865	0.112999515
264.4469604	0.112180119
264.9902039	0.111633547
265.5334167	0.11349504
266.0767212	0.115286871
266.6199951	0.117618851
267.163269	0.12103875
267.706543	0.119009761
268.2498474	0.118002082
268.7931519	0.114981648
269.3364563	0.108981249
269.8798218	0.112676141
270.4231262	0.115363813
270.9664612	0.119656414
271.5097961	0.124272476
272.0531616	0.119793853
272.5964966	0.122710442
273.1398926	0.127514654
273.6832581	0.126829483
274.2266541	0.130801401
274.77005	0.12780063
275.313446	0.128518026
275.856842	0.132076354
276.400238	0.133514405
276.9436646	0.131790588
277.4870911	0.127266351
278.0305176	0.129773974
278.5740051	0.133107825
279.1174316	0.136332026
279.6608887	0.139739968
280.2043457	0.132383271
280.7478638	0.131983907
281.2912903	0.129912713
281.8347778	0.122178254
282.3782654	0.119288189
282.9217529	0.120596805
283.465271	0.117143495
284.0088196	0.118658555
284.5523376	0.113784274
285.0958557	0.117502698
285.6393738	0.116567186
286.1829224	0.111487732
286.7264709	0.113907689
287.269989	0.111821048
287.8135986	0.119365671
288.3571167	0.116764223
288.9006958	0.11524854
289.4442749	0.113871572
289.987915	0.111904511
290.5314331	0.110596064
291.0750427	0.110331027
291.6186829	0.111853544
292.162262	0.115699224
292.7059021	0.116019178
293.2495422	0.109703705
293.7931213	0.110659278
294.3367615	0.106581557
294.8804016	0.107859527
295.4240723	0.105042925
295.9676819	0.107041502
296.5113525	0.110718737
297.0550537	0.104878488
297.5986938	0.101378196
298.142334	0.093375375
298.6860657	0.094308904
299.2297363	0.094296599
299.7733765	0.093033335
300.3171082	0.09330987
300.8608398	0.094929688
301.40448	0.09335449
301.9482422	0.08766202
302.4919434	0.087946898
303.0356445	0.091296604
303.5793762	0.093048669
304.1231384	0.086980815
304.6668396	0.093969386
305.2105713	0.093056081
305.7543335	0.098813263
306.2981262	0.095653664
306.8418274	0.100203854
307.3856201	0.10289238
